frame,time,player_pos_x,player_pos_y,player_pos_z,player_up_x,player_up_y,player_up_z,rel_r_hand_x,rel_r_hand_y,rel_r_hand_z,r_hand_up_x,r_hand_up_y,r_hand_up_z,gaze_vec_x,gaze_vec_y,gaze_vec_z,gaze_p_x,gaze_p_y,gaze_p_z,obj_tag,obj_interacted_with,gaze_to_screen_x,gaze_to_screen_y,gaze_to_screen_z,obj_interacted_with
1;08-04-2022 17:54:33 794;-2,0505;1,3308;1,2636;-0,0287;0,9899;0,1389;0,0198;-0,2549;0,3517;0,0603;0,5843;-0,8093;-0,0521;0,1249;0,9908;-2,5000;0,0000;2,5000;0;734,0344;471,8641;1,3496;0
2;08-04-2022 17:54:33 811;-2,0513;1,3325;1,2634;-0,0320;0,9917;0,1245;0,0178;-0,2865;0,3508;0,0670;0,6316;-0,7724;-0,0592;0,1138;0,9917;-2,5000;0,0000;2,5000;0;734,7209;446,9072;1,3369;0
3;08-04-2022 17:54:33 821;-2,0513;1,3325;1,2634;-0,0320;0,9917;0,1245;0,0173;-0,2959;0,3517;0,0616;0,6496;-0,7578;-0,0491;0,1014;0,9936;-2,5000;0,0000;2,5000;0;734,7209;446,9072;1,3369;0
4;08-04-2022 17:54:33 830;-2,0524;1,3342;1,2632;-0,0349;0,9933;0,1103;0,0181;-0,3119;0,3487;0,0611;0,6689;-0,7408;-0,0505;0,1027;0,9934;-2,5000;0,0000;2,5000;0;735,7897;421,8716;1,3242;0
5;08-04-2022 17:54:33 839;-2,0527;1,3350;1,2632;-0,0362;0,9940;0,1034;0,0200;-0,3238;0,3475;0,0643;0,6911;-0,7199;-0,0417;0,0950;0,9946;-2,5000;0,0000;2,5000;0;736,9166;409,8200;1,3183;0
6;08-04-2022 17:54:33 851;-2,0534;1,3358;1,2632;-0,0377;0,9946;0,0967;0,0216;-0,3374;0,3466;0,0688;0,7141;-0,6967;0,0364;0,0853;0,9957;-2,5000;0,0000;2,5000;0;738,0392;397,7885;1,3123;0
7;08-04-2022 17:54:33 861;-2,0539;1,3367;1,2632;-0,0390;0,9952;0,0899;0,0250;-0,3495;0,3452;0,0717;0,7351;-0,6742;0,0560;0,0784;0,9953;-2,5000;0,0000;2,5000;0;739,5880;385,7434;1,3065;0
8;08-04-2022 17:54:33 873;-2,0542;1,3375;1,2631;-0,0401;0,9957;0,0832;0,0269;-0,3615;0,3443;0,0743;0,7548;-0,6517;0,0301;0,0647;0,9975;-2,5000;0,0000;2,5000;0;741,1324;373,6971;1,3008;0
9;08-04-2022 17:54:33 884;-2,0543;1,3383;1,2631;-0,0409;0,9962;0,0766;0,0301;-0,3724;0,3427;0,0764;0,7735;-0,6292;0,0139;0,0511;0,9986;-2,5000;0,0000;2,5000;0;742,7488;361,7527;1,2951;0
10;08-04-2022 17:54:33 895;-2,0545;1,3391;1,2631;-0,0414;0,9967;0,0701;0,0323;-0,3837;0,3413;0,0751;0,7900;-0,6085;-0,0367;0,0536;0,9979;-2,5000;0,0000;2,5000;0;744,2014;349,4164;1,2891;0
11;08-04-2022 17:54:33 907;-2,0545;1,3398;1,2630;-0,0416;0,9971;0,0642;0,0349;-0,3933;0,3398;0,0669;0,8032;-0,5919;-0,0997;0,0445;0,9940;-2,5000;0,0000;2,5000;0;746,4344;338,3308;1,2841;0
12;08-04-2022 17:54:33 917;-2,0546;1,3405;1,2629;-0,0423;0,9974;0,0583;0,0371;-0,4031;0,3384;0,0528;0,8141;-0,5784;-0,1106;0,0627;0,9919;-2,5000;0,0000;2,5000;0;747,3847;327,1789;1,2787;0
13;08-04-2022 17:54:33 929;-2,0545;1,3412;1,2628;-0,0424;0,9977;0,0529;0,0382;-0,4119;0,3375;0,0356;0,8226;-0,5675;-0,1105;0,0805;0,9906;-2,5000;0,0000;2,5000;0;748,4741;316,6103;1,2736;0
14;08-04-2022 17:54:33 939;-2,0546;1,3418;1,2627;-0,0423;0,9980;0,0476;0,0387;-0,4196;0,3361;0,0205;0,8298;-0,5577;-0,1007;0,0956;0,9903;-2,5000;0,0000;2,5000;0;749,4760;305,9069;1,2685;0
15;08-04-2022 17:54:33 951;-2,0546;1,3424;1,2626;-0,0415;0,9982;0,0432;0,0389;-0,4262;0,3352;0,0094;0,8356;-0,5493;-0,0819;0,1127;0,9902;-2,5000;0,0000;2,5000;0;750,9223;296,5102;1,2641;0
16;08-04-2022 17:54:33 961;-2,0547;1,3431;1,2624;-0,0408;0,9984;0,0388;0,0382;-0,4316;0,3344;0,0077;0,8409;-0,5412;-0,0685;0,0960;0,9930;-2,5000;0,0000;2,5000;0;751,9661;287,1070;1,2597;0
17;08-04-2022 17:54:33 981;-2,0547;1,3435;1,2622;-0,0398;0,9986;0,0352;0,0368;-0,4382;0,3342;0,0152;0,8457;-0,5335;-0,0621;0,0998;0,9931;-2,5000;0,0000;2,5000;0;752,4254;278,9606;1,2558;0
18;08-04-2022 17:54:33 990;-2,0546;1,3438;1,2619;-0,0392;0,9987;0,0319;0,0371;-0,4421;0,3337;0,0161;0,8458;-0,5332;0,0115;0,0876;0,9961;-2,5000;0,0000;2,5000;0;752,9186;271,9451;1,2524;0
19;08-04-2022 17:54:33 998;-2,0546;1,3442;1,2616;-0,0385;0,9988;0,0291;0,0371;-0,4452;0,3331;0,0158;0,8436;-0,5367;0,0747;0,0882;0,9933;-2,5000;0,0000;2,5000;0;753,3154;265,6462;1,2495;0
20;08-04-2022 17:54:34 7;-2,0546;1,3447;1,2612;-0,0378;0,9990;0,0257;0,0376;-0,4482;0,3323;0,0141;0,8389;-0,5442;0,0766;0,0895;0,9930;-2,5000;0,0000;2,5000;0;753,4258;258,1487;1,2459;0
21;08-04-2022 17:54:34 18;-2,0546;1,3451;1,2608;-0,0375;0,9990;0,0222;0,0375;-0,4524;0,3315;0,0125;0,8358;-0,5489;0,0737;0,0877;0,9934;-2,5000;0,0000;2,5000;0;753,1097;250,3964;1,2421;0
22;08-04-2022 17:54:34 28;-2,0546;1,3455;1,2604;-0,0372;0,9991;0,0183;0,0376;-0,4567;0,3307;0,0112;0,8338;-0,5519;0,0696;0,0862;0,9938;-2,5000;0,0000;2,5000;0;752,6746;241,5609;1,2377;0
23;08-04-2022 17:54:34 39;-2,0547;1,3461;1,2600;-0,0371;0,9992;0,0141;0,0386;-0,4623;0,3307;0,0120;0,8374;-0,5464;0,0547;0,0855;0,9948;-2,5000;0,0000;2,5000;0;752,3733;232,3345;1,2332;0
24;08-04-2022 17:54:34 51;-2,0547;1,3466;1,2597;-0,0373;0,9993;0,0096;0,0393;-0,4678;0,3303;0,0145;0,8423;-0,5388;-0,0043;0,0837;0,9965;-1,9910;1,3950;2,1980;2;1.257,9070;1.432,6450;0,9399;0
25;08-04-2022 17:54:34 62;-2,0548;1,3472;1,2594;-0,0378;0,9993;0,0048;0,0399;-0,4737;0,3298;0,0242;0,8511;-0,5244;-0,0208;0,0830;0,9963;-1,9910;1,3950;2,1980;2;1.259,0110;1.426,7360;0,9404;0
26;08-04-2022 17:54:34 73;-2,0548;1,3477;1,2592;-0,0384;0,9993;0,0000;0,0409;-0,4793;0,3294;0,0408;0,8603;-0,5081;-0,0277;0,0745;0,9968;-1,9910;1,3950;2,1980;2;1.260,0880;1.420,9960;0,9408;0
27;08-04-2022 17:54:34 84;-2,0545;1,3482;1,2588;-0,0387;0,9992;-0,0041;0,0415;-0,4848;0,3291;0,0558;0,8680;-0,4934;-0,0516;0,0739;0,9959;-1,9910;1,3950;2,1980;2;1.260,9100;1.416,0660;0,9413;0
28;08-04-2022 17:54:34 95;-2,0545;1,3486;1,2586;-0,0386;0,9992;-0,0079;0,0425;-0,4905;0,3292;0,0670;0,8762;-0,4773;-0,0611;0,0704;0,9956;-1,9910;1,3950;2,1980;2;1.261,6570;1.411,4200;0,9417;0
29;08-04-2022 17:54:34 106;-2,0543;1,3489;1,2583;-0,0385;0,9992;-0,0110;0,0430;-0,4962;0,3292;0,0721;0,8843;-0,4613;-0,0581;0,0528;0,9969;-2,5000;0,0000;2,5000;0;745,8677;175,5941;1,2045;0
30;08-04-2022 17:54:34 117;-2,0542;1,3493;1,2580;-0,0380;0,9992;-0,0133;0,0439;-0,5023;0,3296;0,0706;0,8911;-0,4482;-0,0680;0,0524;0,9963;-1,9910;1,3950;2,1980;2;1.262,2490;1.404,9840;0,9424;0
31;08-04-2022 17:54:34 128;-2,0539;1,3494;1,2576;-0,0370;0,9992;-0,0150;0,0445;-0,5074;0,3302;0,0685;0,8968;-0,4371;-0,0669;0,0510;0,9964;-1,9910;1,3950;2,1980;2;1.261,9670;1.403,0250;0,9428;0
32;08-04-2022 17:54:34 139;-2,0539;1,3496;1,2574;-0,0360;0,9992;-0,0166;0,0450;-0,5126;0,3303;0,0692;0,9025;-0,4252;-0,0733;0,0443;0,9963;-2,5000;0,0000;2,5000;0;746,5706;161,5386;1,1983;0
33;08-04-2022 17:54:34 150;-2,0539;1,3498;1,2571;-0,0346;0,9992;-0,0176;0,0458;-0,5169;0,3308;0,0741;0,9080;-0,4124;-0,1107;0,0438;0,9929;-2,5000;0,0000;2,5000;0;747,5833;158,5023;1,1971;0
34;08-04-2022 17:54:34 161;-2,0537;1,3500;1,2567;-0,0329;0,9993;-0,0186;0,0466;-0,5214;0,3310;0,0809;0,9137;-0,3983;-0,1097;0,0412;0,9931;-2,5000;0,0000;2,5000;0;748,5996;155,4453;1,1960;0
35;08-04-2022 17:54:34 173;-2,0536;1,3501;1,2565;-0,0309;0,9993;-0,0194;0,0477;-0,5257;0,3313;0,0859;0,9185;-0,3859;-0,1059;0,0384;0,9936;-2,5000;0,0000;2,5000;0;749,3639;152,1762;1,1947;0
36;08-04-2022 17:54:34 184;-2,0538;1,3503;1,2562;-0,0293;0,9994;-0,0201;0,0491;-0,5295;0,3314;0,0874;0,9209;-0,3799;0,0232;0,0366;0,9991;-2,5000;0,0000;2,5000;0;750,1860;149,4936;1,1936;0
37;08-04-2022 17:54:34 195;-2,0538;1,3504;1,2560;-0,0278;0,9994;-0,0207;0,0500;-0,5329;0,3314;0,0826;0,9220;-0,3783;0,0644;0,0336;0,9973;-2,5000;0,0000;2,5000;0;750,7773;147,0154;1,1926;0
38;08-04-2022 17:54:34 206;-2,0538;1,3505;1,2558;-0,0264;0,9994;-0,0216;0,0507;-0,5366;0,3313;0,0782;0,9242;-0,3739;0,0693;0,0337;0,9970;-2,5000;0,0000;2,5000;0;750,5061;143,6393;1,1910;0
39;08-04-2022 17:54:34 217;-2,0538;1,3506;1,2557;-0,0252;0,9994;-0,0224;0,0503;-0,5403;0,3314;0,0703;0,9268;-0,3689;0,0397;0,0333;0,9986;-2,5000;0,0000;2,5000;0;750,0116;140,6471;1,1895;0
40;08-04-2022 17:54:34 228;-2,0535;1,3507;1,2554;-0,0240;0,9994;-0,0234;0,0502;-0,5438;0,3312;0,0652;0,9304;-0,3608;0,0335;0,0631;0,9974;-1,9910;1,3950;2,1980;2;1.253,3480;1.393,4070;0,9453;0
41;08-04-2022 17:54:34 239;-2,0533;1,3509;1,2551;-0,0234;0,9994;-0,0250;0,0500;-0,5471;0,3308;0,0665;0,9367;-0,3438;0,0153;0,0659;0,9977;-1,9910;1,3950;2,1980;2;1.251,4170;1.391,5290;0,9456;0
42;08-04-2022 17:54:34 251;-2,0534;1,3511;1,2550;-0,0226;0,9994;-0,0262;0,0500;-0,5496;0,3314;0,0810;0,9436;-0,3210;-0,1109;0,0741;0,9911;-1,9910;1,3950;2,1980;2;1.249,6620;1.390,0630;0,9458;0
43;08-04-2022 17:54:34 262;-2,0534;1,3512;1,2548;-0,0220;0,9994;-0,0274;0,0503;-0,5503;0,3318;0,0991;0,9463;-0,3076;-0,1230;0,0714;0,9898;-1,9910;1,3950;2,1980;2;1.247,6830;1.388,7340;0,9460;0
44;08-04-2022 17:54:34 272;-2,0534;1,3514;1,2547;-0,0216;0,9994;-0,0284;0,0493;-0,5506;0,3319;0,1076;0,9468;-0,3035;-0,1173;0,0733;0,9904;-1,9910;1,3950;2,1980;2;1.245,4080;1.387,5370;0,9462;0
45;08-04-2022 17:54:34 284;-2,0535;1,3516;1,2546;-0,0211;0,9993;-0,0296;0,0493;-0,5491;0,3318;0,1122;0,9437;-0,3112;-0,0868;0,0704;0,9937;-1,9910;1,3950;2,1980;2;1.243,2950;1.386,0440;0,9463;0
46;08-04-2022 17:54:34 295;-2,0536;1,3517;1,2545;-0,0212;0,9993;-0,0306;0,0482;-0,5486;0,3320;0,1150;0,9428;-0,3129;-0,0753;0,0699;0,9947;-1,9910;1,3950;2,1980;2;1.240,7350;1.384,7880;0,9464;0
47;08-04-2022 17:54:34 306;-2,0533;1,3518;1,2543;-0,0210;0,9993;-0,0315;0,0472;-0,5480;0,3320;0,1196;0,9421;-0,3132;-0,0654;0,0678;0,9955;-1,9910;1,3950;2,1980;2;1.237,6440;1.383,7160;0,9466;0
48;08-04-2022 17:54:34 317;-2,0535;1,3520;1,2543;-0,0215;0,9992;-0,0325;0,0463;-0,5475;0,3315;0,1241;0,9410;-0,3147;-0,0617;0,0657;0,9959;-1,9910;1,3950;2,1980;2;1.234,9370;1.382,4200;0,9466;0
49;08-04-2022 17:54:34 328;-2,0535;1,3520;1,2542;-0,0215;0,9992;-0,0334;0,0451;-0,5469;0,3310;0,1295;0,9398;-0,3162;-0,0422;0,0649;0,9970;-1,9910;1,3950;2,1980;2;1.232,0410;1.381,4480;0,9468;0
50;08-04-2022 17:54:34 339;-2,0536;1,3522;1,2542;-0,0221;0,9992;-0,0343;0,0433;-0,5468;0,3299;0,1356;0,9386;-0,3174;0,0076;0,0638;0,9979;-1,9910;1,3950;2,1980;2;1.228,9980;1.380,1860;0,9468;0
51;08-04-2022 17:54:34 350;-2,0537;1,3523;1,2542;-0,0225;0,9991;-0,0351;0,0410;-0,5460;0,3290;0,1404;0,9376;-0,3180;0,0348;0,0588;0,9977;-1,9910;1,3950;2,1980;2;1.225,8940;1.379,1950;0,9468;0
52;08-04-2022 17:54:34 362;-2,0530;1,3523;1,2540;-0,0227;0,9991;-0,0358;0,0384;-0,5463;0,3277;0,1413;0,9366;-0,3206;0,0347;0,0548;0,9979;-1,9910;1,3950;2,1980;2;1.221,5660;1.378,3910;0,9469;0
53;08-04-2022 17:54:34 373;-2,0530;1,3524;1,2539;-0,0231;0,9991;-0,0367;0,0365;-0,5465;0,3264;0,1407;0,9359;-0,3229;0,0368;0,0548;0,9978;-1,9910;1,3950;2,1980;2;1.217,9350;1.377,3570;0,9470;0
54;08-04-2022 17:54:34 384;-2,0526;1,3524;1,2537;-0,0235;0,9990;-0,0374;0,0339;-0,5478;0,3251;0,1359;0,9366;-0,3231;0,0414;0,0535;0,9977;-1,9910;1,3950;2,1980;2;1.213,8760;1.376,5760;0,9471;0
55;08-04-2022 17:54:34 395;-2,0526;1,3525;1,2536;-0,0240;0,9990;-0,0380;0,0313;-0,5491;0,3240;0,1312;0,9383;-0,3200;0,0412;0,0532;0,9977;-1,9910;1,3950;2,1980;2;1.209,8330;1.375,7660;0,9471;0
56;08-04-2022 17:54:34 407;-2,0522;1,3525;1,2535;-0,0246;0,9989;-0,0388;0,0281;-0,5507;0,3227;0,1255;0,9401;-0,3170;0,0446;0,0531;0,9976;-1,9910;1,3950;2,1980;2;1.205,2670;1.374,8270;0,9471;0
57;08-04-2022 17:54:34 418;-2,0521;1,3526;1,2534;-0,0253;0,9989;-0,0396;0,0250;-0,5528;0,3214;0,1206;0,9419;-0,3135;0,0344;0,0569;0,9978;-1,9910;1,3950;2,1980;2;1.200,3590;1.373,8130;0,9471;0
58;08-04-2022 17:54:34 430;-2,0517;1,3527;1,2532;-0,0261;0,9988;-0,0404;0,0212;-0,5542;0,3203;0,1176;0,9435;-0,3099;0,0320;0,0575;0,9978;-1,9910;1,3950;2,1980;2;1.194,7980;1.372,8330;0,9471;0
59;08-04-2022 17:54:34 441;-2,0510;1,3527;1,2528;-0,0269;0,9988;-0,0414;0,0174;-0,5558;0,3194;0,1131;0,9448;-0,3076;0,0463;0,0499;0,9977;-1,9910;1,3950;2,1980;2;1.188,9730;1.371,7340;0,9472;0
60;08-04-2022 17:54:34 453;-2,0508;1,3528;1,2526;-0,0278;0,9987;-0,0421;0,0139;-0,5569;0,3184;0,1089;0,9457;-0,3063;0,0495;0,0472;0,9977;-1,9910;1,3950;2,1980;2;1.183,7030;1.370,7160;0,9472;0
