frame,time,player_pos_x,player_pos_y,player_pos_z,player_up_x,player_up_y,player_up_z,rel_r_hand_x,rel_r_hand_y,rel_r_hand_z,r_hand_up_x,r_hand_up_y,r_hand_up_z,gaze_vec_x,gaze_vec_y,gaze_vec_z,gaze_p_x,gaze_p_y,gaze_p_z,obj_tag,obj_interacted_with,gaze_to_screen_x,gaze_to_screen_y,gaze_to_screen_z,obj_interacted_with
1;08-04-2022 18:39:16 618;-2,0517;1,3756;1,2591;0,0322;0,9979;-0,0556;0,1761;-0,6630;0,3720;0,3680;0,9234;0,1091;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;NaN;NaN;Infinity;5
2;08-04-2022 18:39:16 636;-2,0515;1,3758;1,2587;0,0315;0,9978;-0,0583;0,1736;-0,6643;0,3711;0,3673;0,9235;0,1107;-1,0000;-1,0000;-1,0000;Infinity;Infinity;Infinity;0;NaN;NaN;Infinity;0
3;08-04-2022 18:39:16 647;-2,0515;1,3759;1,2586;0,0312;0,9977;-0,0603;0,1727;-0,6653;0,3701;0,3668;0,9236;0,1113;0,0103;-0,0782;0,9969;-2,5000;0,0000;2,5000;0;796,6097;-9,9158;1,1334;0
4;08-04-2022 18:39:16 657;-2,0513;1,3760;1,2585;0,0307;0,9976;-0,0621;0,1716;-0,6662;0,3692;0,3659;0,9239;0,1119;0,0233;-0,0869;0,9959;-2,5000;0,0000;2,5000;0;793,1303;-15,7101;1,1302;0
5;08-04-2022 18:39:16 668;-2,0513;1,3762;1,2585;0,0300;0,9975;-0,0644;0,1706;-0,6674;0,3677;0,3648;0,9243;0,1123;0,0247;-0,0857;0,9960;-2,5000;0,0000;2,5000;0;789,4337;-23,1144;1,1262;0
6;08-04-2022 18:39:16 680;-2,0512;1,3764;1,2584;0,0284;0,9973;-0,0672;0,1685;-0,6689;0,3662;0,3637;0,9247;0,1127;0,0269;-0,0607;0,9978;-2,5000;0,0000;2,5000;0;783,4439;-31,9588;1,1212;0
7;08-04-2022 18:39:16 691;-2,0508;1,3767;1,2582;0,0266;0,9972;-0,0701;0,1664;-0,6706;0,3646;0,3619;0,9254;0,1126;0,0097;-0,0762;0,9970;-2,5000;0,0000;2,5000;0;776,6870;-41,3859;1,1160;0
8;08-04-2022 18:39:16 702;-2,0506;1,3771;1,2581;0,0247;0,9970;-0,0734;0,1641;-0,6722;0,3627;0,3599;0,9263;0,1113;0,0109;-0,0684;0,9976;-2,5000;0,0000;2,5000;0;769,6410;-52,1802;1,1100;0
9;08-04-2022 18:39:16 713;-2,0501;1,3773;1,2579;0,0238;0,9968;-0,0765;0,1625;-0,6736;0,3612;0,3580;0,9274;0,1086;0,0096;-0,0778;0,9969;-2,5000;0,0000;2,5000;0;763,5734;-62,3772;1,1047;0
10;08-04-2022 18:39:16 725;-2,0500;1,3777;1,2578;0,0237;0,9966;-0,0791;0,1617;-0,6746;0,3599;0,3577;0,9277;0,1065;0,0139;-0,0744;0,9971;-2,5000;0,0000;2,5000;0;759,4208;-71,9080;1,0998;0
